Group_id,Time(ms),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
85,1714686363402,-5.27,-3.24,8.43,0.17,0.01,-0.03
85,1714686363435,-5.23,-3.27,8.38,0.17,0.02,-0.03
85,1714686363467,-5.25,-3.24,8.28,0.17,0.02,-0.03
85,1714686363500,-5.32,-3.31,8.45,0.17,0.02,-0.01
85,1714686363532,-5.29,-3.28,8.39,0.17,0.02,-0.01
85,1714686363566,-5.23,-3.29,8.42,0.18,0.02,-0.01
85,1714686363598,-5.23,-3.36,8.36,0.18,0.01,-0.01
85,1714686363631,-5.26,-3.33,8.39,0.18,0.01,-0.01
85,1714686363663,-5.28,-3.37,8.31,0.18,0.01,-0.01
85,1714686363696,-5.22,-3.32,8.36,0.18,0.01,-0.01
85,1714686363729,-5.17,-3.31,8.34,0.18,0.02,-0.01
85,1714686363762,-5.16,-3.33,8.38,0.18,0.02,-0.02
85,1714686363795,-5.38,-3.32,8.32,0.18,0.01,-0.02
85,1714686363828,-5.26,-3.33,8.25,0.19,0.02,-0.02
85,1714686363860,-5.23,-3.32,8.21,0.18,0.03,-0.02
85,1714686363892,-5.28,-3.33,8.22,0.16,0.01,-0.02
85,1714686363924,-5.24,-3.27,8.32,0.15,0.02,-0.02
85,1714686363956,-5.19,-3.28,8.22,0.15,0.02,-0.02
85,1714686363989,-5.31,-3.41,8.44,0.14,0.01,-0.02
85,1714686364022,-5.25,-3.40,8.39,0.16,0.00,-0.01
85,1714686364055,-5.27,-3.32,8.43,0.17,0.02,-0.02
85,1714686364089,-5.24,-3.37,8.27,0.17,0.01,-0.02
85,1714686364121,-5.23,-3.42,8.31,0.16,0.01,-0.02
85,1714686364154,-5.26,-3.43,8.36,0.16,0.01,-0.02
85,1714686364186,-5.21,-3.44,8.42,0.17,-0.00,-0.02
85,1714686364218,-5.15,-3.41,8.33,0.18,0.01,-0.02
85,1714686364251,-5.29,-3.48,8.43,0.18,0.01,-0.03
85,1714686364284,-5.18,-3.42,8.28,0.18,0.00,-0.02
85,1714686364317,-5.27,-3.41,8.38,0.18,0.02,-0.02
85,1714686364349,-5.21,-3.47,8.22,0.17,0.01,-0.02
85,1714686364382,-5.23,-3.40,8.31,0.17,0.02,-0.02
85,1714686364415,-5.27,-3.42,8.31,0.17,0.01,-0.02
85,1714686364449,-5.30,-3.45,8.31,0.17,0.01,-0.01
85,1714686364481,-5.22,-3.42,8.36,0.17,0.01,-0.01
85,1714686364515,-5.27,-3.47,8.21,0.16,0.00,-0.01
85,1714686364547,-5.25,-3.57,8.28,0.17,-0.00,-0.00
85,1714686364580,-5.16,-3.49,8.28,0.18,0.01,-0.00
85,1714686364613,-5.26,-3.47,8.30,0.17,0.01,-0.01
85,1714686364646,-5.24,-3.53,8.25,0.17,0.01,-0.02
85,1714686364680,-5.29,-3.51,8.26,0.18,0.00,-0.02
85,1714686364713,-5.21,-3.48,8.31,0.20,0.02,-0.03
85,1714686364745,-5.17,-3.46,8.32,0.20,0.01,-0.04
85,1714686364778,-5.21,-3.54,8.19,0.19,0.01,-0.04
85,1714686364810,-5.27,-3.47,8.22,0.19,0.01,-0.04
85,1714686364842,-5.22,-3.44,8.23,0.19,0.01,-0.03
85,1714686364874,-5.23,-3.50,8.19,0.18,0.01,-0.03
85,1714686364907,-5.26,-3.44,8.32,0.16,0.00,-0.03
85,1714686364940,-5.24,-3.44,8.24,0.15,0.01,-0.02
85,1714686364974,-5.32,-3.40,8.20,0.14,0.02,-0.02
85,1714686365007,-5.29,-3.43,8.21,0.12,-0.01,-0.00
85,1714686365040,-5.37,-3.42,8.18,0.09,-0.01,0.00
85,1714686365073,-5.50,-3.35,8.23,0.01,-0.09,0.04
85,1714686365106,-5.20,-3.64,8.31,-0.02,-0.13,0.04
85,1714686365139,-5.22,-3.74,8.25,-0.01,-0.12,0.01
85,1714686365172,-5.15,-3.66,8.26,-0.03,-0.13,0.03
86,1714686368205,-5.04,-3.80,8.26,-0.00,-0.11,0.04
86,1714686368237,-5.07,-3.77,8.31,0.00,-0.12,0.02
86,1714686368270,-5.11,-3.89,8.56,0.03,-0.11,0.01
86,1714686368302,-5.15,-4.07,8.85,0.11,-0.08,0.00
86,1714686368335,-5.25,-4.01,9.40,0.18,-0.12,0.00
86,1714686368368,-5.69,-4.11,9.79,0.29,-0.19,0.03
86,1714686368401,-5.37,-4.00,9.48,0.41,-0.24,0.09
86,1714686368434,-5.08,-3.81,8.97,0.47,-0.23,0.12
86,1714686368468,-4.90,-3.75,8.61,0.49,-0.24,0.12
86,1714686368499,-4.87,-3.33,8.37,0.43,-0.28,0.11
86,1714686368533,-4.79,-3.49,8.73,0.34,-0.28,0.13
86,1714686368566,-5.16,-3.30,9.49,0.30,-0.30,0.16
86,1714686368598,-5.25,-3.60,9.90,0.35,-0.41,0.19
86,1714686368631,-4.95,-3.44,9.96,0.46,-0.46,0.23
86,1714686368664,-4.81,-3.23,9.96,0.53,-0.41,0.28
86,1714686368696,-4.83,-3.20,9.96,0.62,-0.38,0.32
86,1714686368729,-4.62,-2.94,9.61,0.72,-0.39,0.34
86,1714686368762,-4.48,-2.55,9.50,0.73,-0.41,0.35
86,1714686368794,-4.47,-2.48,9.41,0.72,-0.40,0.38
86,1714686368826,-4.03,-2.40,9.04,0.76,-0.36,0.38
86,1714686368858,-3.98,-2.00,9.01,0.74,-0.31,0.36
86,1714686368891,-3.94,-1.91,8.85,0.66,-0.32,0.36
86,1714686368924,-3.41,-1.81,8.43,0.64,-0.27,0.33
86,1714686368957,-3.37,-1.58,8.32,0.58,-0.19,0.27
86,1714686368990,-3.18,-1.62,8.12,0.53,-0.12,0.23
86,1714686369022,-3.02,-1.22,7.95,0.43,-0.09,0.17
86,1714686369055,-3.22,-1.05,8.35,0.26,-0.10,0.13
86,1714686369087,-3.00,-1.41,8.65,0.20,-0.12,0.07
86,1714686369120,-2.92,-1.30,8.63,0.16,-0.04,-0.02
86,1714686369153,-3.14,-1.42,8.78,0.10,0.04,-0.07
86,1714686369186,-3.48,-1.33,9.11,0.07,0.08,-0.09
86,1714686369219,-3.29,-1.41,9.18,0.04,0.08,-0.11
86,1714686369250,-3.44,-1.50,9.58,0.03,0.12,-0.15
86,1714686369282,-3.66,-1.56,10.19,0.03,0.06,-0.16
86,1714686369317,-3.98,-1.83,10.84,0.11,0.06,-0.16
86,1714686369349,-4.42,-1.72,11.31,0.18,0.07,-0.12
86,1714686369381,-4.96,-1.67,11.99,0.28,-0.01,-0.02
86,1714686369414,-4.64,-1.59,12.91,0.42,-0.22,0.08
86,1714686369447,-4.17,-1.61,13.06,0.62,-0.30,0.12
86,1714686369480,-4.08,-1.35,12.62,0.82,-0.28,0.18
86,1714686369513,-4.50,-1.14,12.57,0.99,-0.47,0.26
86,1714686369546,-3.89,-0.66,12.23,1.09,-0.60,0.31
86,1714686369578,-3.79,-0.40,11.83,1.19,-0.58,0.37
86,1714686369611,-3.83,0.05,11.60,1.29,-0.71,0.43
86,1714686369644,-3.35,0.40,11.41,1.26,-0.82,0.46
86,1714686369677,-3.12,0.46,10.95,1.30,-0.80,0.48
86,1714686369710,-2.97,0.86,10.55,1.35,-0.83,0.51
86,1714686369743,-2.51,1.05,10.45,1.32,-0.85,0.53
86,1714686369776,-2.17,1.30,10.07,1.36,-0.78,0.52
86,1714686369808,-1.62,1.70,9.40,1.37,-0.66,0.51
86,1714686369841,-1.53,2.03,9.33,1.33,-0.61,0.49
86,1714686369873,-1.20,2.42,8.94,1.22,-0.64,0.49
86,1714686369907,-0.87,2.53,8.85,1.11,-0.62,0.48
86,1714686369939,-0.64,2.75,9.04,1.08,-0.58,0.43
86,1714686370014,-0.12,3.03,8.94,1.06,-0.51,0.41
86,1714686370078,-0.15,3.32,9.06,1.03,-0.45,0.39
86,1714686370110,-0.13,3.57,9.24,1.03,-0.46,0.37
86,1714686370143,0.28,3.83,9.31,1.04,-0.39,0.36
86,1714686370176,0.18,4.29,9.19,1.05,-0.36,0.36
86,1714686370209,0.53,4.48,9.26,1.03,-0.34,0.37
86,1714686370241,0.76,4.71,9.01,1.03,-0.32,0.35
86,1714686370274,0.81,5.06,8.73,1.05,-0.25,0.35
86,1714686370307,0.81,5.20,8.89,0.96,-0.30,0.36
86,1714686370340,1.25,5.47,8.49,0.89,-0.39,0.36
87,1714686373374,1.69,5.57,8.40,0.88,-0.32,0.33
87,1714686373407,1.90,5.51,8.22,0.91,-0.19,0.27
87,1714686373440,1.54,5.71,7.41,0.89,-0.17,0.23
87,1714686373473,1.91,5.82,6.85,0.75,-0.19,0.20
87,1714686373506,2.15,5.53,6.40,0.68,-0.11,0.15
87,1714686373539,1.93,5.03,5.55,0.60,0.04,0.07
87,1714686373571,1.53,5.62,5.16,0.35,-0.04,0.05
87,1714686373604,2.30,4.85,4.86,0.13,0.05,0.02
87,1714686373637,1.99,4.76,5.08,-0.03,0.26,-0.12
87,1714686373670,1.62,4.83,5.43,-0.20,0.24,-0.20
87,1714686373703,2.15,4.91,5.74,-0.31,0.26,-0.30
87,1714686373736,2.05,5.05,6.10,-0.41,0.50,-0.44
87,1714686373769,1.65,5.15,6.25,-0.54,0.72,-0.55
87,1714686373802,1.24,4.87,7.21,-0.75,0.77,-0.64
87,1714686373835,0.79,4.70,8.13,-0.87,0.66,-0.74
87,1714686373868,0.72,4.76,8.08,-0.89,0.95,-0.82
87,1714686373901,-0.75,4.45,9.64,-1.04,1.02,-0.82
87,1714686373934,-1.04,4.09,10.13,-1.00,0.80,-0.83
87,1714686373966,-1.32,4.52,10.77,-0.96,0.77,-0.78
87,1714686373999,-1.58,3.76,10.69,-0.85,0.86,-0.75
87,1714686374033,-1.92,3.84,10.69,-0.77,0.92,-0.75
87,1714686374066,-2.45,3.79,10.88,-0.78,0.77,-0.69
87,1714686374098,-2.45,2.74,10.72,-0.69,0.73,-0.69
87,1714686374131,-2.66,3.03,10.72,-0.58,0.81,-0.72
87,1714686374164,-3.24,2.97,10.66,-0.62,0.73,-0.65
87,1714686374197,-3.26,2.11,11.07,-0.66,0.48,-0.62
87,1714686374230,-2.76,2.06,11.02,-0.52,0.53,-0.62
87,1714686374264,-3.36,1.82,10.40,-0.41,0.80,-0.59
87,1714686374297,-3.90,1.63,10.30,-0.45,0.65,-0.56
87,1714686374328,-3.66,1.59,10.16,-0.53,0.47,-0.59
87,1714686374361,-4.06,0.86,10.54,-0.51,0.58,-0.54
87,1714686374395,-4.37,0.65,10.58,-0.39,0.58,-0.49
87,1714686374427,-4.42,0.85,10.12,-0.35,0.51,-0.48
87,1714686374460,-4.46,0.63,10.11,-0.42,0.51,-0.47
87,1714686374494,-4.67,0.32,10.22,-0.43,0.49,-0.42
87,1714686374527,-4.87,-0.04,10.38,-0.43,0.39,-0.36
87,1714686374558,-4.47,-0.30,10.43,-0.36,0.29,-0.35
87,1714686374591,-4.59,-0.50,10.28,-0.30,0.32,-0.38
87,1714686374624,-4.85,-0.95,10.07,-0.21,0.37,-0.36
87,1714686374657,-5.07,-0.86,9.73,-0.15,0.31,-0.31
87,1714686374690,-4.65,-1.01,9.60,-0.17,0.29,-0.32
87,1714686374723,-4.99,-1.25,9.64,-0.15,0.30,-0.33
87,1714686374756,-5.15,-1.36,9.62,-0.11,0.24,-0.30
87,1714686374789,-4.94,-1.41,9.49,-0.08,0.25,-0.28
87,1714686374822,-5.06,-1.47,9.44,-0.10,0.29,-0.26
87,1714686374854,-5.39,-1.70,9.45,-0.10,0.20,-0.24
87,1714686374887,-5.37,-1.70,9.47,-0.05,0.17,-0.22
87,1714686374920,-5.28,-1.62,9.42,-0.04,0.21,-0.19
87,1714686374953,-5.44,-1.65,9.42,-0.05,0.16,-0.17
87,1714686374986,-5.10,-1.74,9.22,-0.05,0.10,-0.17
87,1714686375018,-5.08,-1.87,8.81,-0.07,0.09,-0.19
87,1714686375051,-5.28,-2.25,8.76,-0.10,-0.02,-0.21
87,1714686375084,-4.98,-2.45,8.74,-0.05,-0.06,-0.24
87,1714686375117,-5.19,-2.34,8.74,0.01,0.09,-0.27
87,1714686375150,-6.10,-2.06,9.28,-0.09,0.05,-0.24
87,1714686375183,-6.05,-2.23,9.47,-0.15,-0.07,-0.12
87,1714686375216,-5.45,-2.55,9.84,-0.08,0.05,0.03
87,1714686375249,-5.25,-2.89,9.74,0.12,0.13,0.03
87,1714686375283,-5.16,-2.85,9.29,0.26,0.08,0.01
87,1714686375315,-5.05,-2.81,8.71,0.31,0.11,-0.00
87,1714686375348,-5.19,-2.66,8.41,0.28,0.13,-0.00
87,1714686375380,-5.31,-2.63,8.35,0.19,0.04,-0.00
87,1714686375414,-5.16,-2.60,8.48,0.13,0.02,0.01
87,1714686375447,-5.23,-2.63,8.60,0.12,0.05,0.01
88,1714686378479,-5.36,-2.55,8.74,0.11,0.01,0.02
88,1714686378512,-5.26,-2.66,8.88,0.13,-0.01,0.01
88,1714686378544,-5.24,-2.69,8.85,0.19,0.02,0.01
88,1714686378577,-5.27,-2.63,8.73,0.21,0.02,0.02
88,1714686378609,-5.18,-2.61,8.62,0.20,0.01,0.02
88,1714686378642,-5.21,-2.65,8.65,0.19,0.02,0.00
88,1714686378674,-5.06,-2.62,8.62,0.19,0.02,-0.01
88,1714686378706,-5.16,-2.58,8.67,0.19,0.03,-0.01
88,1714686378740,-5.25,-2.60,8.72,0.17,0.00,-0.01
88,1714686378771,-5.20,-2.71,8.72,0.18,0.01,-0.02
88,1714686378804,-5.30,-2.65,8.65,0.19,0.02,-0.02
88,1714686378836,-5.32,-2.61,8.62,0.19,0.01,-0.01
88,1714686378868,-5.22,-2.63,8.69,0.19,0.02,-0.02
88,1714686378900,-5.23,-2.60,8.72,0.19,-0.01,-0.02
88,1714686378934,-5.23,-2.59,8.57,0.21,0.01,-0.01
88,1714686378967,-5.24,-2.59,8.58,0.21,0.02,-0.01
88,1714686378999,-5.22,-2.62,8.57,0.19,0.01,-0.02
88,1714686379032,-5.07,-2.63,8.65,0.20,0.01,-0.02
88,1714686379064,-5.16,-2.51,8.69,0.20,0.02,-0.02
88,1714686379096,-5.25,-2.59,8.64,0.19,0.01,-0.02
88,1714686379129,-5.15,-2.63,8.73,0.19,0.02,-0.03
88,1714686379162,-5.25,-2.61,8.64,0.21,0.01,-0.02
88,1714686379195,-5.19,-2.56,8.66,0.21,0.02,-0.02
88,1714686379227,-5.26,-2.68,8.53,0.21,0.01,-0.02
88,1714686379260,-5.22,-2.68,8.58,0.20,0.01,-0.03
88,1714686379292,-5.22,-2.55,8.62,0.20,0.02,-0.03
88,1714686379324,-5.14,-2.58,8.72,0.19,0.02,-0.03
88,1714686379356,-5.10,-2.59,8.70,0.19,0.02,-0.03
88,1714686379389,-5.26,-2.63,8.65,0.20,0.01,-0.03
88,1714686379422,-5.22,-2.55,8.64,0.20,0.02,-0.03
88,1714686379454,-5.25,-2.59,8.60,0.20,0.01,-0.03
88,1714686379486,-5.16,-2.67,8.62,0.20,0.02,-0.03
88,1714686379518,-5.32,-2.59,8.73,0.20,0.01,-0.03
88,1714686379551,-5.18,-2.67,8.63,0.21,0.02,-0.03
88,1714686379584,-5.18,-2.64,8.63,0.20,0.01,-0.03
88,1714686379618,-5.20,-2.66,8.69,0.21,0.02,-0.04
88,1714686379651,-5.25,-2.58,8.67,0.20,0.02,-0.03
88,1714686379683,-5.23,-2.60,8.62,0.20,0.02,-0.03
88,1714686379716,-5.19,-2.60,8.64,0.20,0.01,-0.02
88,1714686379750,-5.23,-2.57,8.62,0.21,0.01,-0.02
88,1714686379782,-5.22,-2.59,8.63,0.21,0.01,-0.02
88,1714686379815,-5.14,-2.66,8.64,0.21,0.02,-0.02
88,1714686379848,-5.13,-2.57,8.67,0.21,0.02,-0.03
88,1714686379882,-5.17,-2.57,8.71,0.20,0.02,-0.03
88,1714686379914,-5.16,-2.60,8.69,0.20,0.01,-0.03
88,1714686379947,-5.26,-2.59,8.69,0.21,0.02,-0.03
88,1714686379979,-5.22,-2.55,8.71,0.22,0.00,-0.02
88,1714686380012,-5.26,-2.61,8.54,0.22,0.03,-0.02
88,1714686380045,-5.15,-2.60,8.61,0.20,0.01,-0.03
88,1714686380078,-5.15,-2.58,8.63,0.19,0.01,-0.03
88,1714686380111,-5.19,-2.55,8.74,0.19,0.02,-0.02
88,1714686380143,-5.09,-2.61,8.69,0.20,0.02,-0.02
88,1714686380176,-5.26,-2.57,8.73,0.20,0.02,-0.03
88,1714686380209,-5.24,-2.49,8.62,0.19,0.02,-0.03
88,1714686380242,-5.25,-2.68,8.73,0.20,0.01,-0.02
88,1714686380275,-5.18,-2.60,8.69,0.20,0.01,-0.02
88,1714686380308,-5.24,-2.63,8.61,0.20,0.02,-0.03
88,1714686380341,-5.22,-2.65,8.60,0.20,0.01,-0.03
88,1714686380373,-5.19,-2.60,8.62,0.19,0.02,-0.02
88,1714686380405,-5.12,-2.58,8.66,0.18,0.01,-0.02
88,1714686380437,-5.09,-2.55,8.63,0.18,0.02,-0.05
88,1714686380469,-5.17,-2.55,8.58,0.16,0.02,-0.05
88,1714686380501,-5.14,-2.61,8.60,0.17,0.03,-0.04
88,1714686380533,-5.24,-2.71,8.72,0.18,0.05,-0.05
89,1714686383567,-5.32,-2.59,8.57,0.18,0.02,-0.04
89,1714686383600,-5.28,-2.58,8.60,0.18,0.02,-0.03
89,1714686383632,-5.26,-2.60,8.50,0.17,0.03,-0.01
89,1714686383665,-5.19,-2.66,8.57,0.14,0.01,-0.01
89,1714686383698,-5.27,-2.67,8.55,0.12,-0.00,-0.01
89,1714686383731,-5.08,-2.68,8.47,0.10,0.02,0.01
89,1714686383764,-5.22,-2.73,8.60,0.09,0.02,-0.03
89,1714686383798,-5.31,-2.70,8.75,0.09,-0.01,-0.03
89,1714686383830,-5.57,-2.70,8.84,0.10,0.04,0.00
89,1714686383863,-5.71,-2.56,9.72,0.10,0.07,0.07
89,1714686383897,-6.57,-2.82,10.44,0.14,-0.07,0.15
89,1714686383929,-6.18,-2.92,11.15,0.20,-0.32,0.22
89,1714686383962,-5.59,-3.02,11.30,0.45,-0.25,0.27
89,1714686383995,-5.47,-2.51,11.24,0.61,-0.25,0.29
89,1714686384027,-5.62,-2.14,11.60,0.60,-0.50,0.33
89,1714686384059,-5.75,-2.44,12.06,0.68,-0.70,0.35
89,1714686384091,-5.94,-2.03,12.66,0.85,-0.72,0.47
89,1714686384124,-6.04,-1.91,12.57,1.09,-0.85,0.53
89,1714686384157,-5.75,-1.59,12.11,1.28,-1.02,0.63
89,1714686384189,-5.49,-1.34,11.87,1.39,-1.10,0.71
89,1714686384222,-5.33,-1.26,11.77,1.52,-1.21,0.76
89,1714686384254,-4.95,-0.91,11.19,1.70,-1.30,0.79
89,1714686384286,-4.77,-0.69,10.86,1.79,-1.38,0.85
89,1714686384318,-3.93,-0.29,10.34,1.92,-1.37,0.88
89,1714686384351,-3.39,0.18,9.63,2.05,-1.22,0.90
89,1714686384384,-2.93,0.71,9.43,2.04,-1.16,0.93
89,1714686384417,-2.59,1.04,8.58,2.09,-1.09,0.93
89,1714686384451,-2.09,1.90,8.35,1.96,-1.01,0.95
89,1714686384483,-1.44,2.01,8.45,1.81,-1.11,0.95
89,1714686384515,-0.58,2.39,8.28,1.83,-1.06,0.93
89,1714686384548,0.17,2.92,7.88,1.82,-0.85,0.88
89,1714686384581,0.28,3.64,7.57,1.75,-0.67,0.79
89,1714686384614,0.69,4.20,7.44,1.63,-0.71,0.76
89,1714686384646,1.23,4.41,7.13,1.54,-0.68,0.70
89,1714686384679,1.81,5.20,6.42,1.39,-0.59,0.64
89,1714686384712,1.82,5.37,6.42,1.18,-0.57,0.58
89,1714686384745,2.36,5.63,6.10,1.05,-0.56,0.50
89,1714686384778,2.87,5.89,5.86,0.94,-0.40,0.42
89,1714686384810,2.97,6.08,5.77,0.81,-0.23,0.33
89,1714686384842,3.03,6.36,5.64,0.67,-0.20,0.23
89,1714686384874,3.06,6.35,5.82,0.56,-0.28,0.17
89,1714686384906,3.38,6.62,5.91,0.50,-0.13,0.11
89,1714686384939,3.14,6.62,6.12,0.43,0.01,0.01
89,1714686384972,3.03,6.63,6.18,0.39,-0.08,-0.05
89,1714686385004,3.22,6.75,6.01,0.38,0.00,-0.07
89,1714686385036,2.85,6.57,5.60,0.31,0.14,-0.12
89,1714686385069,2.74,6.54,5.66,0.25,0.13,-0.14
89,1714686385102,2.88,6.29,5.36,0.16,0.19,-0.19
89,1714686385135,2.70,6.41,5.33,0.05,0.34,-0.29
89,1714686385168,2.59,6.86,5.92,-0.06,0.33,-0.30
89,1714686385201,2.33,6.89,6.49,-0.11,0.32,-0.32
89,1714686385233,2.07,6.36,6.72,-0.12,0.41,-0.40
89,1714686385265,1.71,6.84,7.00,-0.09,0.50,-0.42
89,1714686385298,1.42,6.29,6.92,-0.09,0.61,-0.47
89,1714686385330,1.21,6.89,6.99,-0.18,0.53,-0.44
89,1714686385364,1.39,6.61,7.02,-0.27,0.55,-0.45
89,1714686385397,1.18,5.84,7.04,-0.33,0.61,-0.54
89,1714686385430,1.11,6.55,6.85,-0.45,0.69,-0.60
89,1714686385463,0.43,6.14,7.66,-0.58,0.77,-0.63
89,1714686385496,0.13,5.72,8.22,-0.69,0.51,-0.67
89,1714686385530,0.23,5.99,7.94,-0.68,0.74,-0.71
89,1714686385563,-1.01,5.83,9.02,-0.76,0.78,-0.69
89,1714686385597,-0.95,5.32,8.84,-0.76,0.61,-0.69
89,1714686385630,-1.31,5.50,8.68,-0.77,0.78,-0.70
90,1714686388663,-1.90,4.98,9.67,-0.85,0.64,-0.66
90,1714686388695,-1.62,4.15,9.56,-0.73,0.58,-0.65
90,1714686388728,-1.76,4.43,9.10,-0.65,0.81,-0.69
90,1714686388760,-2.67,4.54,9.56,-0.72,0.76,-0.64
90,1714686388792,-2.49,3.63,10.15,-0.72,0.51,-0.64
90,1714686388825,-2.34,3.11,9.98,-0.58,0.57,-0.70
90,1714686388858,-3.28,3.61,9.94,-0.49,0.79,-0.68
90,1714686388891,-3.10,2.98,10.23,-0.48,0.58,-0.65
90,1714686388924,-3.17,2.33,10.06,-0.38,0.52,-0.74
90,1714686388956,-4.00,3.11,9.18,-0.34,0.84,-0.73
90,1714686388989,-4.48,2.87,9.81,-0.51,0.63,-0.59
90,1714686389021,-3.69,1.91,10.04,-0.53,0.35,-0.65
90,1714686389054,-3.95,1.95,9.50,-0.44,0.64,-0.69
90,1714686389087,-5.06,2.18,9.94,-0.54,0.60,-0.59
90,1714686389119,-4.37,1.24,10.24,-0.55,0.34,-0.58
90,1714686389152,-4.76,1.11,9.87,-0.44,0.51,-0.63
90,1714686389184,-5.70,1.08,10.01,-0.44,0.58,-0.54
90,1714686389217,-5.45,0.75,10.03,-0.45,0.33,-0.45
90,1714686389250,-4.89,0.40,9.57,-0.38,0.38,-0.46
90,1714686389283,-5.54,0.54,9.86,-0.34,0.48,-0.42
90,1714686389316,-5.60,0.15,10.14,-0.33,0.29,-0.34
90,1714686389350,-4.98,-0.32,9.69,-0.20,0.28,-0.34
90,1714686389383,-5.12,-0.15,9.26,-0.14,0.44,-0.39
90,1714686389415,-6.20,-0.32,9.51,-0.18,0.30,-0.32
90,1714686389448,-5.50,-0.65,9.54,-0.16,0.16,-0.28
90,1714686389480,-5.21,-0.55,9.33,-0.12,0.23,-0.29
90,1714686389513,-5.71,-0.59,9.96,-0.13,0.22,-0.28
90,1714686389546,-6.12,-0.80,10.44,-0.08,0.07,-0.25
90,1714686389578,-5.92,-0.87,10.07,0.02,0.04,-0.20
90,1714686389612,-5.56,-0.96,9.45,0.08,0.08,-0.17
90,1714686389644,-5.59,-1.20,8.92,0.07,0.01,-0.16
90,1714686389677,-5.23,-1.33,8.35,0.09,0.04,-0.17
90,1714686389710,-5.30,-1.32,8.25,0.05,0.08,-0.19
90,1714686389742,-5.37,-1.44,8.61,0.02,0.01,-0.24
90,1714686389774,-5.61,-1.44,8.94,0.01,-0.02,-0.28
90,1714686389806,-5.92,-1.37,9.19,0.05,0.09,-0.25
90,1714686389839,-6.23,-1.33,9.28,0.06,0.08,-0.17
90,1714686389871,-5.96,-1.49,9.26,0.08,-0.00,-0.08
90,1714686389904,-5.68,-1.70,9.12,0.17,0.01,-0.05
90,1714686389937,-5.67,-1.65,8.87,0.21,0.03,-0.03
90,1714686389969,-5.65,-1.63,8.62,0.19,-0.01,-0.01
90,1714686390002,-5.43,-1.66,8.61,0.18,-0.05,-0.02
90,1714686390034,-5.31,-1.69,8.64,0.17,-0.03,-0.02
90,1714686390068,-5.40,-1.71,8.83,0.15,-0.01,-0.02
90,1714686390100,-5.40,-1.76,8.88,0.17,-0.04,-0.01
90,1714686390133,-5.27,-1.75,8.81,0.19,-0.05,-0.02
90,1714686390165,-5.27,-1.70,8.80,0.20,0.01,-0.04
90,1714686390198,-5.39,-1.68,8.72,0.18,0.00,-0.04
90,1714686390231,-5.41,-1.72,8.72,0.18,-0.02,-0.03
90,1714686390266,-5.35,-1.64,8.72,0.18,-0.01,-0.03
90,1714686390298,-5.35,-1.74,8.72,0.18,0.01,-0.03
90,1714686390331,-5.47,-1.69,8.86,0.17,-0.00,-0.03
90,1714686390363,-5.33,-1.71,8.72,0.17,-0.01,-0.02
90,1714686390395,-5.33,-1.79,8.75,0.17,-0.00,-0.03
90,1714686390429,-5.27,-1.72,8.72,0.16,0.01,-0.03
90,1714686390462,-5.26,-1.78,8.71,0.15,0.02,-0.04
90,1714686390495,-5.39,-1.77,8.83,0.15,-0.01,-0.04
90,1714686390528,-5.32,-1.69,8.90,0.15,0.01,-0.03
90,1714686390560,-5.38,-1.78,8.76,0.16,0.01,-0.02
90,1714686390593,-5.35,-1.81,8.82,0.16,0.01,-0.03
90,1714686390625,-5.35,-1.76,8.79,0.17,0.01,-0.03
90,1714686390658,-5.28,-1.83,8.75,0.16,0.01,-0.03
90,1714686390691,-5.34,-1.83,8.79,0.16,0.02,-0.03
90,1714686390723,-5.35,-1.83,8.92,0.15,0.01,-0.04
91,1714686393756,-5.41,-1.80,8.83,0.15,0.01,-0.03
91,1714686393789,-5.29,-1.81,8.74,0.17,0.01,-0.02
91,1714686393821,-5.36,-1.80,8.83,0.17,0.01,-0.03
91,1714686393853,-5.35,-1.92,8.72,0.16,0.01,-0.02
91,1714686393886,-5.30,-1.89,8.83,0.17,-0.00,-0.03
91,1714686393918,-5.25,-1.94,8.78,0.17,0.01,-0.03
91,1714686393951,-5.33,-1.92,8.73,0.16,0.01,-0.03
91,1714686393985,-5.27,-1.85,8.77,0.16,0.00,-0.04
91,1714686394017,-5.35,-1.98,8.85,0.17,-0.00,-0.04
91,1714686394050,-5.26,-1.93,8.78,0.17,0.00,-0.04
91,1714686394082,-5.30,-1.94,8.75,0.18,0.02,-0.04
91,1714686394115,-5.28,-1.96,8.77,0.18,0.01,-0.04
91,1714686394148,-5.30,-1.89,8.68,0.18,0.02,-0.04
91,1714686394181,-5.32,-1.95,8.77,0.17,0.02,-0.04
91,1714686394214,-5.32,-1.98,8.76,0.16,0.01,-0.03
91,1714686394247,-5.30,-2.02,8.80,0.17,0.02,-0.03
91,1714686394280,-5.20,-1.99,8.82,0.18,0.01,-0.03
91,1714686394313,-5.27,-1.96,8.84,0.17,0.01,-0.02
91,1714686394345,-5.20,-2.03,8.71,0.17,0.01,-0.02
91,1714686394377,-5.29,-2.01,8.74,0.18,0.01,-0.03
91,1714686394410,-5.32,-1.97,8.86,0.18,0.02,-0.03
91,1714686394442,-5.27,-1.98,8.79,0.18,0.02,-0.02
91,1714686394474,-5.30,-2.01,8.68,0.18,0.02,-0.03
91,1714686394507,-5.34,-2.03,8.79,0.19,0.02,-0.02
91,1714686394539,-5.33,-2.06,8.82,0.19,0.02,-0.01
